label,main,HBCU,DISTANCEONLY,NUMBRANCH,ADM_RATE,ADM_RATE_ALL,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,loan_ever,pell_ever,age_entry,agege24,female,married,dependent,veteran,first_gen,faminc,md_faminc,pct_white,pct_black,pct_asian,pct_hispanic,pct_ba,pct_grad_prof,pct_born_us,median_hh_inc,poverty_rate,unemp_rate,ADM_RATE:missing,ADM_RATE_ALL:missing,SATVRMID:missing,SATWRMID:missing,ACTCMMID:missing,ACTENMID:missing,COSTT4_A:missing,TUITIONFEE_IN:missing,AVGFACSAL:missing,PFTFAC:missing,PCTPELL:missing,loan_ever:missing,pell_ever:missing,age_entry:missing,agege24:missing,female:missing,married:missing,dependent:missing,veteran:missing,first_gen:missing,pct_ba:missing,STABBR_AL,STABBR_AR,STABBR_AZ,STABBR_CA,STABBR_CO,STABBR_CT,STABBR_DC,STABBR_DE,STABBR_FL,STABBR_GA,STABBR_GU,STABBR_HI,STABBR_IA,STABBR_ID,STABBR_IL,STABBR_IN,STABBR_KS,STABBR_KY,STABBR_LA,STABBR_MA,STABBR_MD,STABBR_ME,STABBR_MI,STABBR_MN,STABBR_MO,STABBR_MS,STABBR_MT,STABBR_NC,STABBR_ND,STABBR_NE,STABBR_NH,STABBR_NJ,STABBR_NM,STABBR_NV,STABBR_NY,STABBR_OH,STABBR_OK,STABBR_OR,STABBR_PA,STABBR_PR,STABBR_RI,STABBR_SC,STABBR_SD,STABBR_TN,STABBR_TX,STABBR_UT,STABBR_VA,STABBR_VT,STABBR_WA,STABBR_WI,STABBR_WV,STABBR_WY,AccredAgency_Accrediting Commission of Career Schools and Colleges,AccredAgency_Accrediting Council for Continuing Education & Training,AccredAgency_Association for Biblical Higher Education,AccredAgency_Association of Advanced Rabbinical and Talmudic Schools,AccredAgency_Association of Institutions of Jewish Studies,AccredAgency_Distance Education Accrediting Commission,AccredAgency_Higher Learning Commission,AccredAgency_Middle States Commission on Higher Education,AccredAgency_Missing,AccredAgency_New England Commission on Higher Education,AccredAgency_Northwest Commission on Colleges and Universities,AccredAgency_Southern Association of Colleges and Schools Commission on Colleges,AccredAgency_Transnational Association of Christian Colleges and Schools,AccredAgency_Western Association of Schools and Colleges Accrediting Commission for Community and Junior Colleges,AccredAgency_Western Association of Schools and Colleges Senior Colleges and University Commission,sch_deg_Bachelor's or higher,sch_deg_Certificate,sch_deg_Missing,HIGHDEG_Bachelor's degree,HIGHDEG_Graduate degree,CONTROL_2,CONTROL_3,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,LOCALE_11.0,LOCALE_12.0,LOCALE_13.0,LOCALE_21.0,LOCALE_22.0,LOCALE_23.0,LOCALE_31.0,LOCALE_32.0,LOCALE_33.0,LOCALE_41.0,LOCALE_42.0,LOCALE_43.0,CCSIZSET_1.0,CCSIZSET_10.0,CCSIZSET_11.0,CCSIZSET_12.0,CCSIZSET_13.0,CCSIZSET_14.0,CCSIZSET_15.0,CCSIZSET_16.0,CCSIZSET_17.0,CCSIZSET_2.0,CCSIZSET_3.0,CCSIZSET_4.0,CCSIZSET_5.0,CCSIZSET_6.0,CCSIZSET_7.0,CCSIZSET_8.0,CCSIZSET_9.0
1,1,0.0,0.0,1,0.9064,0.90639686684073,575.0,570.0,495.0,24.0,23.0,23.0,0.0,0.0062,0.0,0.0,0.0616,0.0,0.0103,0.0,0.076,0.0965,0.0021,0.0103,0.0,0.0,0.0164,0.0945,0.0,0.0411,0.0041,0.0,0.0123,0.0,0.0,0.0,0.0062,0.0,0.0678,0.0,0.0,0.0595,0.0,0.0,0.0,0.0,0.0062,0.1643,0.2444,0.0205,1985.0,0.663,0.0599,0.1164,0.0297,0.0015,0.0005,0.0358,0.0836,0.0096,0.0463,56765.0,43496.0,43496.0,20107.0,11892.0,9848.0,0.3949,0.3446,0.9644153958,0.4742193174,21.204793028,0.07000000029802,0.535221496,0.037037037,0.8700072622,0.0060803084,0.3461237275,73821.001452,62518.0,93.2799987792968,3.49000000953674,1.19000005722045,2.56999993324279,12.2200002670288,7.09000015258789,95.4000015258789,56456.55,6.94000005722046,3.10999989509582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7096,0.70963624760689,589.0,577.5,493.0,25.0,24.0,23.0,0.0724,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0452,0.0,0.0,0.1584,0.0,0.0452,0.009,0.1222,0.0,0.0317,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0407,0.0271,0.009,0.0045,0.0,0.0,0.0,0.0,0.0045,0.0,0.3439,0.0,1300.0,0.5708,0.1531,0.0946,0.0092,0.0054,0.0015,0.0523,0.0246,0.0885,0.2031,49094.0,30340.0,30340.0,8186.0,6000.0,5707.0,0.3497,0.3482,0.9198396794,0.5470941884,23.318637275,0.31000000238418,0.7314629259,0.1042084168,0.751503006,0.0060803084,0.2978723404,64608.056112,52479.0,89.9800033569336,5.63000011444091,1.25,2.83999991416931,15.039999961853,8.31999969482422,96.3099975585937,58051.44,6.92999982833862,2.82999992370605,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.0,0.0,6,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,961.0,0.0416,0.1644,0.7513,0.0135,0.0,0.001,0.0187,0.0083,0.001,0.3465,36468.0,23317.0,23317.0,22064.0,12439.0,8114.0,0.2475,0.6211,0.9615469613,0.5829834254,27.762651934,0.88999998569488,0.7977900552,0.213038674,0.3365745856,0.0095027624,0.3973442288,45983.974807,29657.0,51.2799987792968,9.35999965667724,12.1599998474121,39.8499984741211,14.8199996948242,7.09999990463257,65.3099975585937,63221.34,13.5500001907348,4.84999990463256,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,1,0.7419,0.74193548387096,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0848,0.0,0.0,0.0798,0.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.1693,0.0531,0.5492,0.1102,0.0059,0.0177,0.0472,0.0,0.0472,0.0,37992.0,20515.0,20515.0,7255.0,2136.0,6758.0,0.3,0.6167,0.8532467532,0.8883116883,29.407792208,0.82999998331069,0.0415584416,0.2623376623,0.2168831169,0.0350649351,0.6184210526,29389.115584,23290.5,52.1100006103515,3.53999996185302,17.4799995422363,41.0800018310546,13.7299995422363,6.09999990463257,62.0,67551.93,11.0200004577636,4.09000015258789,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,0.0,0.0,1,0.2857,0.28569099992664,589.0,577.5,565.0,25.0,24.0,23.0,0.0,0.009,0.0,0.0052,0.0047,0.0,0.1096,0.0,0.0287,0.1094,0.0,0.0051,0.0,0.0,0.0146,0.0,0.0,0.12,0.019,0.0,0.0441,0.0,0.005,0.0,0.0276,0.0,0.1199,0.0,0.0,0.1526,0.0,0.0,0.0,0.0,0.048,0.0588,0.1107,0.008,30197.0,0.1277,0.0195,0.2683,0.3747,0.0014,0.0008,0.063,0.123,0.0217,0.0214,38632.0,15722.0,49922.0,16830.0,29852.0,19250.0,0.8318,0.361,0.6933083453,0.7648550325,20.456399515,0.07999999821186,0.5660897365,0.0152133172,0.9088303384,0.0013228971,0.4398111723,48922.474589,34735.0,58.4000015258789,4.36999988555908,17.7399997711181,28.7099990844726,19.4400005340576,10.4399995803833,69.0100021362304,78085.65,8.71000003814697,3.74000000953674,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.8946,0.8946178838819,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0038,0.0665,0.0612,0.003,0.0,0.0,0.0,0.0,0.0121,0.0,0.0,0.0461,0.0008,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7387,0.0,0.0287,0.0,5368.0,0.3951,0.187,0.2822,0.0367,0.0024,0.0004,0.0475,0.0395,0.0091,0.041,51889.0,34088.0,34088.0,17134.0,10551.0,9323.0,0.3738,0.4596,0.9491525424,0.5388754372,21.027710519,0.14000000059604,0.6115146624,0.0118375034,0.8743610439,0.0029593758,0.2494863516,72793.009147,49117.0,71.7099990844726,16.8099994659423,3.79999995231628,11.5100002288818,19.0499992370605,11.2799997329711,86.5400009155273,72555.55,7.53000020980835,3.75,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.0,0.0,2,0.3986,0.83955404750363,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1028,0.0,0.0,0.0,0.0654,0.0,0.0,0.0,0.0,0.0748,0.0,0.0,0.0,0.0,0.0187,0.0,0.0,0.0,0.0,0.0,0.0561,0.1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0748,0.4486,0.0,607.0,0.4366,0.1351,0.1285,0.0214,0.0016,0.0,0.0329,0.2356,0.0082,0.4629,26786.0,7176.0,7176.0,7503.0,2185.0,8289.0,0.2207,0.1802,0.9116360455,0.5284339458,23.029746282,0.25999999046325,0.3919510061,0.094488189,0.7620297463,0.0060803084,0.3215613383,68261.493438,56102.0,90.1399993896484,5.78000020980835,0.77999997138977,3.80999994277954,10.7700004577636,5.90999984741211,96.6399993896484,60275.33,5.96999979019165,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0.0,0.0,1,0.5598,0.55981112277019,589.0,577.5,514.5,22.0,21.0,22.0,0.0,0.0495,0.0,0.0062,0.0062,0.0,0.0124,0.0,0.0939,0.0,0.0557,0.001,0.0,0.0,0.0093,0.0454,0.0,0.0557,0.0052,0.0,0.0124,0.0372,0.0,0.0,0.0052,0.0,0.098,0.032,0.0351,0.0382,0.0,0.0,0.0,0.0,0.0186,0.1579,0.2219,0.0031,3139.0,0.7729,0.0347,0.0443,0.0172,0.0532,0.001,0.0564,0.0162,0.0041,0.2663,22744.0,10237.0,10237.0,5385.0,9867.0,10427.0,0.6531,0.2832,0.8887036265,0.5085452272,24.029595665,0.23000000417232,0.5981659025,0.1350562734,0.6811171321,0.0060803084,0.2725245317,68475.43143,57931.0,90.0100021362304,1.32000005245208,0.87999999523162,1.78999996185302,14.2399997711181,6.05999994277954,97.0299987792969,55158.96,7.73999977111816,3.73000001907348,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,1,0.8992,0.89923558026407,565.0,565.0,524.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0193,0.0,0.0193,0.0,0.0055,0.0097,0.0041,0.0,0.0,0.0,0.0069,0.0428,0.0,0.0483,0.0014,0.0,0.0594,0.0,0.011,0.0787,0.0083,0.0,0.0746,0.0083,0.0,0.047,0.0,0.0,0.0,0.0,0.0152,0.4006,0.1367,0.0028,3220.0,0.1584,0.114,0.554,0.1003,0.0019,0.0009,0.0134,0.0435,0.0137,0.1388,45672.0,34634.0,34634.0,16393.0,12002.0,7661.0,0.9553,0.4164,0.7335526316,0.7171052632,23.40625,0.18000000715255,0.7171052632,0.0805921053,0.7351973684,0.0060803084,0.3778625954,51529.245066,35251.5,66.0500030517578,13.7600002288818,5.80000019073486,26.6900005340576,21.0100002288818,10.6300001144409,79.7699966430664,71790.89,9.51000022888183,3.61999988555908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0.0,0.0,1,0.9053,0.90534953645702,589.0,577.5,490.0,25.0,24.0,23.0,0.0,0.0006,0.0,0.0042,0.0,0.0,0.0,0.0,0.0,0.2289,0.0,0.0042,0.0,0.0,0.0113,0.0,0.0,0.1665,0.0166,0.0,0.0339,0.0,0.0042,0.0,0.0375,0.0,0.1932,0.0,0.0,0.1076,0.0,0.0,0.0,0.0,0.0077,0.06,0.1136,0.0101,8372.0,0.0922,0.0508,0.5541,0.2358,0.0018,0.0025,0.0459,0.005,0.0119,0.0162,39665.0,15623.0,49823.0,9663.0,12647.0,14834.0,0.9328,0.5889,0.677945978,0.8314039774,19.546156129,0.20999999344348,0.536360938,0.0050460077,0.9584446423,0.0060803084,0.5741399763,43308.853369,33931.0,79.9199981689453,7.90999984741211,2.15000009536743,5.73000001907348,15.9700002670288,8.59000015258789,91.9000015258789,63453.08,7.63000011444091,3.31999993324279,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,460.0,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,33.0,0.2121,0.0606,0.4848,0.0606,0.0,0.0,0.0606,0.0303,0.0909,0.3333,36420.0,19171.0,28355.0,15374.0,21249.0,8598.0,0.1053,0.2857,0.9489603025,0.6124763705,23.81852552,0.34000000357627,0.7032136106,0.0850661626,0.6483931947,0.0060803084,0.4584221748,55905.236295,39259.0,62.3899993896484,3.97000002861023,17.2399997711181,20.3099994659423,22.3899993896484,13.5200004577636,72.5699996948242,89560.16,5.71000003814697,2.90000009536743,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,1,0.0,0.0,1,0.8974,0.89735099337748,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0476,0.0,0.0,0.0408,0.0,0.0816,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0612,0.0,0.0,0.0612,0.0136,0.0,0.0952,0.0,0.0068,0.0,0.0,0.0,0.1361,0.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0748,0.1497,0.1224,0.034,713.0,0.7279,0.087,0.0673,0.0168,0.0028,0.0014,0.0505,0.014,0.0323,0.0785,26026.0,12436.0,21381.0,6533.0,22306.0,10457.0,0.6378,0.4127,0.9248407643,0.6050955414,22.070063694,0.15999999642372,0.6369426752,0.0458598726,0.8101910828,0.0060803084,0.3300699301,59351.95414,45534.0,90.870002746582,3.75999999046325,1.82000005245208,3.69000005722045,15.9499998092651,10.7100000381469,92.5500030517578,64342.86,6.73000001907348,3.24000000953674,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,0.0,0.0,1,0.8363,0.83634020618556,595.0,570.0,470.0,25.0,24.0,23.0,0.0,0.005,0.0,0.0124,0.0347,0.0,0.0273,0.0,0.1326,0.0,0.0,0.0087,0.0,0.0,0.0421,0.031,0.0,0.0867,0.005,0.0,0.0,0.0,0.0012,0.0,0.0112,0.0,0.1227,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0359,0.0558,0.2144,0.0285,4162.0,0.2319,0.2345,0.3378,0.1136,0.0029,0.0017,0.0346,0.0327,0.0103,0.1177,21287.0,8422.0,18842.0,4667.0,13648.0,10290.0,0.4171,0.4927,0.6268801553,0.7462396895,23.1072295,0.20000000298023,0.615720524,0.0417273168,0.7321688501,0.0048520136,0.3938859494,46274.912179,30996.0,56.2200012207031,26.3799991607666,4.63999986648559,19.1700000762939,14.3000001907348,10.0200004577636,73.1399993896484,73417.13,11.0200004577636,4.28000020980835,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,1.0,0.0,1,0.7542,0.755392646091225,589.0,577.5,514.5,25.0,24.0,23.0,0.061,0.0,0.0,0.0,0.0258,0.0,0.0141,0.0,0.0892,0.0,0.007,0.0,0.0,0.0,0.0047,0.4695,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0493,0.0962,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0681,0.0822,0.0,1742.0,0.0299,0.7463,0.0568,0.004,0.0075,0.0006,0.0804,0.0557,0.0189,0.0517,21394.0,6863.0,14616.0,4561.0,8500.0,6261.0,0.7551,0.6781,0.8647711512,0.8404993065,21.671983356,0.20000000298023,0.6067961165,0.0319001387,0.8148404993,0.0060803084,0.3640776699,33307.738558,25135.0,51.1699981689453,33.3699989318847,3.24000000953674,10.6899995803833,13.0500001907348,6.6100001335144,90.9499969482422,48169.64,15.0200004577636,4.88999986648559,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,1,0.0,0.0,2,0.3619,0.36190148046058,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0125,0.0,0.0043,0.0674,0.0,0.0372,0.0,0.0169,0.0712,0.0015,0.0062,0.0,0.0,0.0161,0.0287,0.0,0.031,0.0131,0.0,0.0284,0.0446,0.0035,0.0,0.0077,0.0,0.0834,0.0601,0.0165,0.0735,0.0,0.0,0.0,0.0,0.0489,0.0546,0.2626,0.0102,35377.0,0.338,0.0345,0.3674,0.1319,0.0017,0.0026,0.0749,0.0195,0.0295,0.0918,27780.0,8728.0,21328.0,7995.0,8619.0,13042.0,0.5005,0.3174,0.5983879635,0.7023105857,22.602686728,0.20999999344348,0.5842020419,0.0585706609,0.7375604514,0.0044062332,0.4119461928,53802.048469,32530.0,64.870002746582,5.76000022888183,9.72999954223632,28.5699996948242,17.7099990844726,9.53999996185302,76.1600036621093,68953.33,9.47999954223632,3.9300000667572,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,0,0.0,1.0,4,0.7542,0.87994089397857,589.0,577.5,514.5,25.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0063,0.0,0.0409,0.0,0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0786,0.0,0.0,0.0,0.0,0.1132,0.0,0.0,0.0,0.0,0.0,0.1258,0.0252,0.0503,0.0,0.0,0.0,0.0,0.0,0.0,0.1824,0.2264,0.0094,1157.0,0.8116,0.038,0.0847,0.0216,0.0026,0.0017,0.0225,0.0,0.0173,0.6724,15451.0,7724.0,9284.0,8488.0,5086.0,9964.0,0.2667,0.3182,0.9633527532,0.3409133621,20.029505732,0.05999999865889,0.5576019545,0.0127795527,0.9434316858,0.0031948882,0.174486235,101251.05243,89334.0,94.370002746582,1.5900000333786,1.74000000953674,2.25999999046325,20.6100006103515,12.0600004196167,93.5,77484.55,4.13000011444091,2.50999999046325,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
